Project Id;Project Name;Project Link;Project Scope;Citizen Science Web Name;Citizen Science Web Link
305;FERNANDO BORGIA;https://ciencia-ciudadana.es/proyecto-cc/fernando-borgia/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
306;Smart Citizen;https://ciencia-ciudadana.es/proyecto-cc/smart-citizen/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
307;AcercaCiencia;https://ciencia-ciudadana.es/proyecto-cc/acercaciencia/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
308;HEART HEALTHY HOODS;https://ciencia-ciudadana.es/proyecto-cc/heart-healthy-hoods/;Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
309;«FLOODUP. Explorando nuestra resiliencia frente a las inundaciones”;https://ciencia-ciudadana.es/proyecto-cc/floodup-explorando-nuestra-resiliencia-frente-a-las-inundaciones/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
310;Infoparticipa;https://ciencia-ciudadana.es/proyecto-cc/infoparticipa/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
311;Cicada.cat;https://ciencia-ciudadana.es/proyecto-cc/cicada-cat/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
312;Jam Science;https://ciencia-ciudadana.es/proyecto-cc/jam-science/;Biodiversidad, Ciencias Sociales, Ecología y Medioambiente, Espacio y Astronomía, Informática y Ciencias de la Computación, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
313;Asociación ZERYNTHIA;https://ciencia-ciudadana.es/proyecto-cc/asociacion-zerynthia/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
314;Planetario CETA-CIEMAT;https://ciencia-ciudadana.es/proyecto-cc/planetario-ceta-ciemat/;Espacio y Astronomía;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
315;ICO-Instituto Catalán de Ornitología;https://ciencia-ciudadana.es/proyecto-cc/ico-instituto-catalan-de-ornitologia/;Biodiversidad, Ecología y Medioambiente, Pájaros;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
316;SCIENCE HACK DAY;https://ciencia-ciudadana.es/proyecto-cc/science-hack-day/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
317;XPLORE HEALT – MENT SANA;https://ciencia-ciudadana.es/proyecto-cc/xplore-healt-ment-sana/;Educación, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
318;Laboratorio Jurídico Empresarial;https://ciencia-ciudadana.es/proyecto-cc/laboratorio-juridico-empresarial/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
319;RiuNet;https://ciencia-ciudadana.es/proyecto-cc/riunet/;Biología, Ecología y Medioambiente, Océanos, Agua, Marino y Terrestre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
320;SOC. GADITANA DE HISTORIA NATURAL;https://ciencia-ciudadana.es/proyecto-cc/soc-gaditana-de-historia-natural/;Animales, Biodiversidad, Biología, Ecología y Medioambiente, Pájaros;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
321;Crowdcrafting;https://ciencia-ciudadana.es/proyecto-cc/crowdcrafting/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
322;Bernat Claramunt López;https://ciencia-ciudadana.es/proyecto-cc/bernat-claramunt-lopez/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
323;ESAIRE;https://ciencia-ciudadana.es/proyecto-cc/esaire/;Ciencias Sociales, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
324;Citclops;https://ciencia-ciudadana.es/proyecto-cc/citclops/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
325;RED DE PARTICIPACIÓN EN CIENCIA CIUDADANA;https://ciencia-ciudadana.es/proyecto-cc/red-de-participacion-en-ciencia-ciudadana/;Animales, Biodiversidad, Biología, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
326;DENIS;https://ciencia-ciudadana.es/proyecto-cc/denis/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
327;RESECOM;https://ciencia-ciudadana.es/proyecto-cc/resecom/;Biodiversidad, Biología, Clima y Meteorología, Ecología y Medioambiente, Educación, Naturaleza y Aire Libre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
328;Open Curiosity;https://ciencia-ciudadana.es/proyecto-cc/open-curiosity/;Educación, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
329;Ojo a las invasoras;https://ciencia-ciudadana.es/proyecto-cc/ojo-invasaroas/;Biodiversidad, Biología, Océanos, Agua, Marino y Terrestre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
330;Vivencia Dehesa;https://ciencia-ciudadana.es/proyecto-cc/vivencia-dehesa/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
331;Obsea;https://ciencia-ciudadana.es/proyecto-cc/obsea/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
332;Urracas Urbanas;https://ciencia-ciudadana.es/proyecto-cc/urracas-urbanas/;;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
333;PROJECT Q;https://ciencia-ciudadana.es/proyecto-cc/project-q/;Ciencias Sociales, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
334;MAKERONI LABS TEAM;https://ciencia-ciudadana.es/proyecto-cc/makeroni-labs-team/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
335;MARduino;https://ciencia-ciudadana.es/proyecto-cc/marduino/;Biodiversidad, Ecología y Medioambiente, Océanos, Agua, Marino y Terrestre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
336;ÓSCAR DÍAZ;https://ciencia-ciudadana.es/proyecto-cc/oscar-diaz/;;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
337;Socientize;https://ciencia-ciudadana.es/proyecto-cc/socientize/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
338;Aficca;https://ciencia-ciudadana.es/proyecto-cc/aficca/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
339;Fundación Ibercivis;https://ciencia-ciudadana.es/proyecto-cc/fundacion-ibercivis/;Animales, Biogeografía, Biología, Ciencia de los Alimentos, Ciencias de la Agricultura y Veterinaria, Ciencias Políticas, Ciencias Químicas, Ciencias Sociales, Clima y Meteorología, Cultura y Arqueología, Ecología y Medioambiente, Educación, Espacio y Astronomía, Física, Genética, Geografía, Geología y Ciencias de la Tierra, Gestión de Recursos Naturales, Informática y Ciencias de la Computación, Insectos y Polinizadores, Medicina y Salud, Naturaleza y Aire Libre, Océanos, Agua, Marino y Terrestre, Pájaros, Seguimiento de Especies a largo plazo, Sonido, Transporte;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
340;Zaragoza Activa;https://ciencia-ciudadana.es/proyecto-cc/zaragoza-activa/;Educación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
341;Beepath;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana/beepath;social.;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
342;BioBlitz Barris;https://www.barcelona.cat/barcelonaciencia/es/ciencia-la-ciutat/la-ciencia-i-la-ciutadania/ciencia-ciutadana/bioblitz-barris;ambiental.;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
343;InSPIRES;https://www.barcelona.cat/barcelonaciencia/es/ciencia-la-ciutat/la-ciencia-i-la-ciutadania/ciencia-ciutadana/inspires;social.;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
344;Juegos para el Cambio Social;https://www.barcelona.cat/barcelonaciencia/es/ciencia-la-ciutat/la-ciencia-i-la-ciutadania/ciencia-ciutadana/juegos-para-el-cambio-social;social.;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
345;Líquenes de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-la-ciutat/la-ciencia-i-la-ciutadania/ciencia-ciutadana/liquenes-de-barcelona;ambiental.;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
346;Mapa Sonoro de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-la-ciutat/la-ciencia-i-la-ciutadania/ciencia-ciutadana/mapa-sonoro-de-barcelona;ambiental, salud.;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
347;Plant*tes;https://www.barcelona.cat/barcelonaciencia/es/ciencia-la-ciutat/la-ciencia-i-la-ciutadania/ciencia-ciutadana/planttes;ambiental, salud.;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
348;Ritme Natura;https://www.barcelona.cat/barcelonaciencia/es/ciencia-la-ciutat/la-ciencia-i-la-ciutadania/ciencia-ciutadana/ritme-natura;ambiental.;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
349;WeCount;https://www.barcelona.cat/barcelonaciencia/es/ciencia-la-ciutat/la-ciencia-i-la-ciutadania/ciencia-ciutadana/wecount;salud.;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
350;Red de Observadores Meteorológicos;https://www.barcelona.cat/barcelonaciencia/es/ciencia-la-ciutat/la-ciencia-i-la-ciutadania/ciencia-ciutadana/red-de-observadores-meteorologicos;;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
351;Citi-Sense;https://www.barcelona.cat/barcelonaciencia/es/ciencia-la-ciutat/la-ciencia-i-la-ciutadania/ciencia-ciutadana/citi-sense;salud;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
352;Ciencia ciudadana en los barrios;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana/ciencia-ciudadana-en-los-barrios;;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
353;Ciencia Ciudadana en las Escuelas;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana/ciencia-ciudadana-en-las-escuelas;;Ciencia Ciudadana Ayuntamiento de Barcelona;https://www.barcelona.cat/barcelonaciencia/es/ciencia-en-la-ciudad/la-ciencia-y-la-ciudadania/ciencia-ciudadana
